,Experiment Name,Feature_List,Model,Epochs,Hyperparameters,Training Accuracy,Testing Accuracy,Training PR-AUC,Testing PR-AUC,Training Precision,Testing Precision,Training Recall,Testing Recall
221,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, max_iter=3000",0.753405995,0.706521739,0.835332795,0.821033117,0.765700483,0.747663551,0.790523691,0.747663551
222,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(3, 2), max_iter=3000",0.739782016,0.717391304,0.826382636,0.826941732,0.736486486,0.747747748,0.815461347,0.775700935
223,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(4, 1), max_iter=3000",0.746594005,0.701086957,0.831650459,0.817887344,0.770780856,0.745283019,0.763092269,0.738317757
224,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), max_iter=3000",0.753405995,0.711956522,0.835687799,0.824559831,0.770935961,0.754716981,0.780548628,0.747663551
225,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, max_iter=3000",0.749318801,0.722826087,0.832505203,0.830023364,0.737417943,0.75,0.840399002,0.785046729
226,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, max_iter=3000",0.753405995,0.706521739,0.835332795,0.821033117,0.765700483,0.747663551,0.790523691,0.747663551
227,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=adaptive, max_iter=3000",0.752043597,0.701086957,0.837168876,0.819379317,0.792,0.76,0.740648379,0.710280374
228,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=invscaling, max_iter=3000",0.753405995,0.706521739,0.835332795,0.821033117,0.765700483,0.747663551,0.790523691,0.747663551
229,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(100, 100), alpha=0.001, learning_rate=constant, shuffle=False, max_iter=3000",0.753405995,0.711956522,0.835687799,0.824559831,0.770935961,0.754716981,0.780548628,0.747663551
230,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,loss=deviance,0.752043597,0.701086957,0.835056432,0.818785804,0.773067332,0.754901961,0.773067332,0.719626168
231,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,loss=exponential,0.752043597,0.695652174,0.834648583,0.815121231,0.767726161,0.747572816,0.783042394,0.719626168
232,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse",0.752043597,0.701086957,0.835056432,0.818785804,0.773067332,0.754901961,0.773067332,0.719626168
233,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=squared_error",0.752043597,0.701086957,0.835056432,0.818785804,0.773067332,0.754901961,0.773067332,0.719626168
234,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=2",0.752043597,0.701086957,0.835056432,0.818785804,0.773067332,0.754901961,0.773067332,0.719626168
235,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9",0.752043597,0.701086957,0.835056432,0.818785804,0.773067332,0.754901961,0.773067332,0.719626168
236,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=1",0.752043597,0.701086957,0.835056432,0.818785804,0.773067332,0.754901961,0.773067332,0.719626168
237,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3",0.752043597,0.695652174,0.834648583,0.815121231,0.767726161,0.747572816,0.783042394,0.719626168
238,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.754768392,0.701086957,0.836639571,0.818785804,0.772839506,0.754901961,0.780548628,0.719626168
239,Experiment-6-Custom-Features,Custom-BinaryHighMaxHR;Custom-BucketizedLowOldpeak;Custom-BucketizedMidOldpeak;Custom-BucketizedHighOldpeak;Custom-BucketizedLowMaxHR;Custom-BucketizedMidMaxHR;Custom-BucketizedHighMaxHR;Custom-BucketizedHighOldpeak_X_LowMaxHR;Custom-BucketizedMidOldpeak_X_MidMaxHR;Custom-BucketizedLowOldpeak_X_HighMaxHR;Custom-BucketizedLowAge;Custom-BucketizedMidAge;Custom-BucketizedHighAge,GradientBoostClassifier,N/A,"loss=deviance, criterion=friedman_mse, min_samples_split=9, min_samples_leaf=3, learning_rate=0.28",0.754768392,0.695652174,0.836259794,0.815121231,0.767554479,0.747572816,0.790523691,0.719626168
240,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[30],solver=lbfgs max_iter=600,0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
241,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[10],solver=newton-cg max_iter=600,0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
242,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[5],solver=liblinear max_iter=600,0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
243,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[34],solver=sag max_iter=600,0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
244,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[46],solver=sag max_iter=600,0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
245,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[10],"solver=newton-cg, penalty=l2 max_iter=600",0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
246,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[9],"solver=newton-cg, penalty=none max_iter=600",0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
247,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[30],"solver=lbfgs, penalty=l2, max_iter=600",0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
248,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[18],"solver=lbfgs, penalty=none, max_iter=600",0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
249,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,LogisticRegression,[30],"solver=lbfgs, penalty=l2, tol=1e-10, max_iter=600",0.86239782,0.826086957,0.904825121,0.904347291,0.853773585,0.894736842,0.902743142,0.794392523
250,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,criterion=gini,0.874659401,0.820652174,0.914763165,0.904154815,0.875912409,0.902173913,0.897755611,0.775700935
251,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,criterion=entropy,0.874659401,0.815217391,0.914763165,0.901661803,0.875912409,0.901098901,0.897755611,0.76635514
252,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=best",0.874659401,0.815217391,0.914763165,0.901661803,0.875912409,0.901098901,0.897755611,0.76635514
253,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random",0.874659401,0.820652174,0.914763165,0.904154815,0.875912409,0.902173913,0.897755611,0.775700935
254,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=auto",0.874659401,0.820652174,0.914763165,0.904154815,0.875912409,0.902173913,0.897755611,0.775700935
255,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt",0.874659401,0.788043478,0.914763165,0.880007911,0.875912409,0.861702128,0.897755611,0.757009346
256,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=log2",0.874659401,0.815217391,0.914763165,0.901661803,0.875912409,0.901098901,0.897755611,0.76635514
257,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300",0.874659401,0.815217391,0.914763165,0.899304418,0.875912409,0.892473118,0.897755611,0.775700935
258,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2",0.874659401,0.820652174,0.914763165,0.901831875,0.875912409,0.893617021,0.897755611,0.785046729
259,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,DecisionTreeClassifier,N/A,"criterion=gini, splitter=random, max_features=sqrt, max_depth=300, min_samples_split=2, min_samples_leaf=1",0.874659401,0.788043478,0.914763165,0.878195686,0.875912409,0.854166667,0.897755611,0.76635514
260,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, max_iter=3000",0.874659401,0.809782609,0.914082907,0.896764527,0.872289157,0.891304348,0.902743142,0.76635514
261,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, max_iter=3000",0.874659401,0.809782609,0.914082907,0.896764527,0.872289157,0.891304348,0.902743142,0.76635514
262,Experiment-7-Categorical,Sex-OneHot-M;Sex-OneHot-F;ChestPainType-OneHot-NAP;ChestPainType-OneHot-ASY;ChestPainType-OneHot-TA;ChestPainType-OneHot-ATA;RestingECG-OneHot-Normal;RestingECG-OneHot-LVH;RestingECG-OneHot-ST;ExerciseAngina-OneHot-N;ExerciseAngina-OneHot-Y;ST_Slope-OneHot-Down;ST_Slope-OneHot-Up;ST_Slope-OneHot-Flat,MLPClassifier,N/A,"solver=adam, activation=relu, hidden_layer_sizes=(3, 2), max_iter=3000",0.86239782,0.826086957,0.905097763,0.906636268,0.855450237,0.903225806,0.900249377,0.785046729
